cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
8,12,8,8,8,1,32,False,False
8,24,8,8,8,1,32,False,False
8,49,8,8,8,1,32,False,False
8,77,8,8,8,1,32,False,False
8,96,8,8,8,1,32,False,False
8,113,8,8,8,1,32,False,False
8,132,8,8,8,1,32,False,False
8,144,8,8,8,1,32,False,False
8,156,8,8,8,1,32,False,False
8,166,8,8,8,1,32,False,False
8,181,8,8,8,1,32,False,False
8,192,8,8,8,1,32,False,False
8,208,8,8,8,1,32,False,False
8,216,8,8,8,1,32,False,False
8,228,8,8,8,1,32,False,False
8,239,8,8,8,1,32,False,False
8,249,8,8,8,1,32,False,False
8,263,8,8,8,1,32,False,False
8,280,8,8,8,1,32,False,False
8,295,8,8,8,1,32,False,False
8,309,8,8,8,1,32,False,False
8,326,8,8,8,1,32,False,False
8,341,8,8,8,1,32,False,False
8,357,8,8,8,1,32,False,False
8,381,8,8,8,1,32,False,False
8,393,8,8,8,1,32,False,False
8,407,8,8,8,1,32,False,False
8,413,8,8,8,1,32,False,False
8,418,8,8,8,1,32,False,False
8,423,8,8,8,1,32,False,False
8,432,8,8,8,1,32,False,False
8,440,8,8,8,1,32,False,False
