cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
45,206,43,45,43,1,18,False,False
45,215,43,45,43,1,18,False,False
45,219,43,45,43,1,18,False,False
45,227,43,45,43,1,18,False,False
45,233,43,45,43,1,18,False,False
45,241,43,45,43,1,18,False,False
45,253,43,45,43,1,18,False,False
45,262,43,45,43,1,18,False,False
45,269,43,45,43,1,18,False,False
45,277,43,45,43,1,18,False,False
45,282,43,45,43,1,18,False,False
45,286,43,45,43,1,18,False,False
45,292,43,45,43,1,18,False,False
45,298,43,45,43,1,18,False,False
45,303,43,45,43,1,18,False,False
45,312,43,45,43,1,18,False,False
45,323,43,45,43,1,18,False,False
45,334,43,45,43,1,18,False,False
