cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
23,101,22,23,22,1,20,False,False
23,106,22,23,22,1,20,False,False
23,110,22,23,22,1,20,False,False
23,117,22,23,22,1,20,False,False
23,125,22,23,22,1,20,False,False
23,130,22,23,22,1,20,False,False
23,135,22,23,22,1,20,False,False
23,140,22,23,22,1,20,False,False
23,144,22,23,22,1,20,False,False
23,149,22,23,22,1,20,False,False
23,154,22,23,22,1,20,False,False
23,167,22,23,22,1,20,False,False
23,180,22,23,22,1,20,False,False
23,193,22,23,22,1,20,False,False
23,201,22,23,22,1,20,False,False
23,208,22,23,22,1,20,False,False
23,228,22,23,22,1,20,False,False
23,243,22,23,22,1,20,False,False
23,263,22,23,22,1,20,False,False
23,272,22,23,22,1,20,False,False
