cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
34,169,30,34,30,2,32,False,True
34,183,30,34,30,2,32,False,True
34,209,30,34,30,2,32,False,True
34,225,30,34,30,2,32,False,True
34,241,30,34,30,2,32,False,True
34,254,30,34,30,2,32,False,True
34,266,30,34,30,2,32,False,True
34,279,30,34,30,2,32,False,True
34,292,30,34,30,2,32,False,True
34,303,30,34,30,2,32,False,True
34,313,30,34,30,2,32,False,True
34,325,30,34,30,2,32,False,True
34,336,30,34,30,2,32,False,True
34,349,30,34,30,2,32,False,True
34,359,30,34,30,2,32,False,True
34,369,30,34,30,2,32,False,True
34,376,30,34,30,2,32,False,True
34,384,30,34,30,2,32,False,True
34,392,30,34,30,2,32,False,True
34,397,30,34,30,2,32,False,True
34,404,30,34,30,2,32,False,True
34,409,30,34,30,2,32,False,True
34,419,30,34,30,2,32,False,True
34,427,30,34,30,2,32,False,True
34,435,30,34,30,2,32,False,True
34,442,30,34,30,2,32,False,True
34,458,30,34,30,2,32,False,True
34,471,30,34,30,2,32,False,True
34,499,30,34,30,2,32,False,True
34,504,30,34,30,2,32,False,True
34,518,30,34,30,2,32,False,True
34,531,30,34,30,2,32,False,True
77,534,30,77,30,2,1,True,False
