cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
13,55,13,13,13,1,23,False,False
13,68,13,13,13,1,23,False,False
13,88,13,13,13,1,23,False,False
13,90,13,13,13,1,23,False,False
13,111,13,13,13,1,23,False,False
13,124,13,13,13,1,23,False,False
13,139,13,13,13,1,23,False,False
13,156,13,13,13,1,23,False,False
13,172,13,13,13,1,23,False,False
13,186,13,13,13,1,23,False,False
13,197,13,13,13,1,23,False,False
13,213,13,13,13,1,23,False,False
13,229,13,13,13,1,23,False,False
13,244,13,13,13,1,23,False,False
13,257,13,13,13,1,23,False,False
13,270,13,13,13,1,23,False,False
13,284,13,13,13,1,23,False,False
13,296,13,13,13,1,23,False,False
13,308,13,13,13,1,23,False,False
13,316,13,13,13,1,23,False,False
13,326,13,13,13,1,23,False,False
13,338,13,13,13,1,23,False,False
13,348,13,13,13,1,23,False,False
