cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
30,133,26,30,26,3,10,False,True
30,146,26,30,26,3,10,False,True
30,162,26,30,26,3,10,False,True
30,177,26,30,26,3,10,False,True
30,201,26,30,26,3,10,False,True
30,217,26,30,26,3,10,False,True
30,232,26,30,26,3,10,False,True
30,250,26,30,26,3,10,False,True
30,262,26,30,26,3,10,False,True
30,280,26,30,26,3,10,False,True
41,287,26,41,26,3,7,True,False
41,297,26,41,26,3,7,True,False
41,321,26,41,26,3,7,True,False
41,331,26,41,26,3,7,True,False
41,346,26,41,26,3,7,True,False
41,355,26,41,26,3,7,True,False
41,364,26,41,26,3,7,True,False
42,304,26,42,26,3,6,True,False
42,335,26,42,26,3,6,True,False
42,347,26,42,26,3,6,True,False
42,373,26,42,26,3,6,True,False
42,380,26,42,26,3,6,True,False
42,388,26,42,26,3,6,True,False
