vector_id,pixel_x,pixel_y,latitude,longitude,magnitude,alpha_deg
0,0,992,36.504607,6.500736,16.201105,16.48
1,52,991,36.512337,7.100364,15.730494,9.42
2,104,991,36.516202,7.700108,14.763763,14.80
3,155,991,36.516202,8.299891,13.925137,12.51
4,207,991,36.512337,8.899635,13.254597,15.63
5,259,992,36.504607,9.499263,13.438006,14.72
6,51,949,36.994759,7.093092,14.033101,17.34
7,103,949,36.998662,7.697684,15.835671,14.68
8,156,949,36.998662,8.302315,15.874385,15.65
9,208,949,36.994759,8.906907,15.248023,16.03
10,260,950,36.986953,9.511380,14.419761,14.51
11,312,951,36.975246,10.115655,14.215155,12.55
12,364,952,36.959642,10.719655,15.709446,10.70
13,416,954,36.940143,11.323300,13.374496,9.37
14,468,956,36.916755,11.926512,11.380478,15.37
15,520,958,36.889483,12.529213,10.877193,11.55
16,572,961,36.858333,13.131326,11.192156,1.54
17,624,964,36.823313,13.732773,8.982226,5.01
18,676,967,36.784431,14.333479,6.859646,4.06
19,728,971,36.741697,14.933367,7.164185,30.17
20,780,975,36.695120,15.532361,7.658379,40.42
21,831,980,36.644711,16.130388,7.792188,41.93
22,883,984,36.590482,16.727372,7.341430,47.42
23,934,989,36.532447,17.323242,8.727122,64.99
24,51,908,37.478018,7.085702,15.074132,11.49
25,103,907,37.481960,7.695220,15.149314,16.31
26,156,907,37.481960,8.304779,15.782415,13.13
27,208,908,37.478018,8.914297,15.917594,15.08
28,261,908,37.470135,9.523694,16.779741,13.28
29,314,909,37.458313,10.132888,16.681934,10.27
30,366,911,37.442554,10.741800,16.690559,15.93
31,419,912,37.422863,11.350348,15.192090,16.20
32,471,914,37.399244,11.958453,14.183334,17.03
33,524,917,37.371703,12.566034,12.421923,12.37
34,576,919,37.340247,13.173013,13.022991,14.94
35,628,923,37.304882,13.779310,9.109527,10.81
36,681,926,37.265618,14.384847,7.046760,9.89
37,733,930,37.222464,14.989545,8.689732,33.38
38,785,934,37.175430,15.593329,8.045479,41.81
39,837,938,37.124526,16.196122,8.016022,42.82
40,889,943,37.069766,16.797847,7.911087,50.48
41,941,948,37.011162,17.398431,9.050410,66.17
42,992,953,36.948729,17.997799,8.996165,64.74
43,50,866,37.962086,7.078190,14.723843,14.95
44,103,865,37.966067,7.692716,15.421671,13.88
45,156,865,37.966067,8.307283,14.694666,17.35
46,209,866,37.962087,8.921809,16.162117,16.84
47,262,866,37.954126,9.536210,17.943748,13.34
48,315,868,37.942187,10.150404,16.736971,12.12
49,368,869,37.926273,10.764308,16.201860,17.11
50,421,871,37.906387,11.377840,15.331608,20.36
51,474,873,37.882536,11.990917,15.571021,16.62
52,527,875,37.854723,12.603458,15.296547,18.88
53,580,878,37.822957,13.215381,12.073102,19.63
54,632,881,37.787244,13.826606,9.461655,14.82
55,685,884,37.747593,14.437052,8.406843,19.58
56,738,888,37.704015,15.046639,6.508268,28.61
57,790,892,37.656518,15.655289,8.671875,43.94
58,843,897,37.605115,16.262924,8.869598,44.49
59,895,901,37.549818,16.869465,8.824967,58.69
60,947,906,37.490640,17.474836,9.337288,63.81
61,999,912,37.427595,18.078962,9.598804,64.69
62,49,824,38.446939,7.070554,14.834121,14.55
63,103,824,38.450959,7.690170,14.791523,16.37
64,156,824,38.450959,8.309829,16.849230,18.97
65,210,824,38.446939,8.929445,18.144157,21.67
66,263,825,38.438899,9.548934,17.894945,19.07
67,317,826,38.426842,10.168210,17.148895,17.03
68,370,827,38.410771,10.787189,15.486433,15.07
69,423,829,38.390689,11.405787,15.160487,17.93
70,477,831,38.366602,12.023918,14.794440,21.20
71,530,833,38.338515,12.641500,13.940764,22.31
72,583,836,38.306435,13.258449,10.724607,28.26
73,637,839,38.270370,13.874681,11.113913,28.02
74,690,843,38.230329,14.490116,8.967339,24.37
75,743,846,38.186321,15.104671,7.732224,26.68
76,796,851,38.138358,15.718265,8.922256,38.92
77,848,855,38.086450,16.330818,8.983646,42.79
78,901,860,38.030610,16.942252,10.446860,59.84
79,954,865,37.970852,17.552486,10.371436,63.75
80,1006,871,37.907190,18.161445,10.015809,63.29
81,49,782,38.932547,7.062790,16.330172,25.38
82,102,782,38.936607,7.687582,16.205912,21.42
83,156,782,38.936607,8.312417,16.502886,16.17
84,210,782,38.932547,8.937209,18.481617,15.91
85,264,783,38.924428,9.561870,17.697327,16.20
86,318,784,38.912252,10.186313,17.256807,15.69
87,372,785,38.896022,10.810452,16.181669,15.82
88,426,787,38.875741,11.434199,14.934970,23.05
89,480,789,38.851416,12.057469,13.623056,26.88
90,533,791,38.823051,12.680175,13.077902,26.35
91,587,794,38.790655,13.302232,12.012957,31.80
92,641,797,38.754234,13.923555,11.728845,30.14
93,694,801,38.713798,14.544060,9.446378,25.61
94,748,805,38.669357,15.163663,8.673559,28.51
95,801,809,38.620921,15.782282,9.992917,49.73
96,854,813,38.568503,16.399834,8.254009,46.66
97,908,818,38.512115,17.016237,10.425515,60.19
98,961,824,38.451770,17.631413,10.867416,60.81
99,1014,829,38.387484,18.245281,10.698107,62.64
100,48,740,39.418884,7.054895,12.959021,26.61
101,102,740,39.422985,7.684950,14.567020,21.61
102,157,740,39.422985,8.315049,14.464982,20.74
103,211,740,39.418884,8.945104,15.136466,13.70
104,265,741,39.410685,9.575024,15.116154,13.67
105,320,742,39.398388,10.204721,14.838333,17.41
106,374,743,39.381997,10.834106,15.045099,19.96
107,428,745,39.361516,11.463089,13.697605,28.67
108,483,747,39.336950,12.091583,12.876063,30.84
109,537,750,39.308305,12.719499,12.876760,31.13
110,591,752,39.275588,13.346749,12.603306,34.59
111,645,756,39.238808,13.973247,11.842246,34.63
112,699,759,39.197973,14.598906,9.643966,29.81
113,753,763,39.153093,15.223640,9.842293,35.93
114,807,767,39.104181,15.847365,10.573149,51.54
115,861,772,39.051246,16.469997,12.139694,51.62
116,914,777,38.994304,17.091452,11.893189,63.00
117,968,782,38.933366,17.711647,11.671448,59.08
118,1021,788,38.868450,18.330503,11.330885,62.87
119,47,698,39.905922,7.046866,14.153369,26.95
120,102,698,39.910063,7.682273,15.557096,23.27
121,157,698,39.910063,8.317726,15.618035,20.92
122,212,698,39.905922,8.953133,13.835156,14.78
123,267,699,39.897641,9.588402,9.653872,11.40
124,321,700,39.885223,10.223442,11.588010,19.51
125,376,701,39.868669,10.858161,12.685953,26.15
126,431,703,39.847985,11.492469,11.911293,31.62
127,486,705,39.823176,12.126275,12.819654,36.34
128,540,708,39.794247,12.759488,12.960605,38.97
129,595,711,39.761207,13.392019,12.841793,40.64
130,649,714,39.724063,14.023777,11.550450,39.73
131,704,717,39.682824,14.654676,10.035185,35.84
132,758,721,39.637502,15.284627,10.513896,37.99
133,812,725,39.588107,15.913542,11.365709,44.29
134,867,730,39.534651,16.541337,8.568311,49.50
135,921,735,39.477148,17.167925,9.172808,52.13
136,975,740,39.415612,17.793222,12.136570,64.63
137,1029,746,39.350057,18.417146,11.928712,63.27
138,46,656,40.393632,7.038700,13.341148,34.41
139,102,656,40.397814,7.679551,12.913071,29.50
140,157,656,40.397814,8.320448,14.411814,27.51
141,212,656,40.393632,8.961299,13.611031,17.96
142,268,657,40.385269,9.602008,8.903599,12.75
143,323,658,40.372727,10.242483,9.081450,24.43
144,378,659,40.356009,10.882628,10.938447,28.51
145,433,661,40.335120,11.522352,11.486816,35.68
146,489,663,40.310065,12.161560,13.387982,42.34
147,544,666,40.280850,12.800160,13.198117,43.36
148,599,669,40.247482,13.438060,13.278099,48.39
149,654,672,40.209970,14.075169,11.778585,40.43
150,709,675,40.168324,14.711395,10.915710,41.55
151,764,679,40.122554,15.346649,12.189303,43.79
152,818,684,40.072671,15.980841,14.371707,43.69
153,873,688,40.018688,16.613884,9.834915,53.53
154,927,693,39.960618,17.245689,10.908911,57.39
