vector_id,pixel_x,pixel_y,latitude,longitude,magnitude,alpha_deg
0,73,2326,44.521181,11.108828,27.110582,34.42
1,303,2333,44.510383,11.453787,26.285412,34.00
2,82,2161,44.767229,11.123243,27.579180,34.65
3,314,2169,44.756377,11.469798,26.985552,35.06
4,546,2177,44.744385,11.816203,25.896233,34.11
5,777,2185,44.731254,12.162444,25.662615,33.74
6,1009,2195,44.716986,12.508507,25.642298,35.06
7,1240,2205,44.701581,12.854377,24.983751,31.77
8,1471,2216,44.685040,13.200039,25.877409,28.52
9,1702,2228,44.667364,13.545479,25.649036,28.04
10,1933,2241,44.648555,13.890682,25.013199,28.58
11,2164,2254,44.628614,14.235633,24.119509,28.78
12,2395,2268,44.607542,14.580319,23.182596,27.88
13,2625,2283,44.585341,14.924725,22.875145,26.53
14,92,1997,45.013367,11.137794,27.738531,34.94
15,325,2004,45.002461,11.485958,26.948515,35.50
16,558,2012,44.990408,11.833971,26.674887,35.14
17,790,2021,44.977212,12.181818,25.683731,33.71
18,1023,2030,44.962872,12.529484,26.524889,35.05
19,1255,2041,44.947389,12.876954,25.525890,35.65
20,1488,2052,44.930765,13.224214,24.844912,31.25
21,1720,2064,44.913001,13.571248,25.773157,27.97
22,1952,2076,44.894098,13.918042,25.707630,28.05
23,2183,2090,44.874057,14.264581,25.261784,28.43
24,2415,2104,44.852880,14.610851,24.245050,27.58
25,2646,2119,44.830567,14.956837,22.478241,27.20
26,102,1832,45.259591,11.152480,28.925432,35.45
27,336,1839,45.248630,11.502269,27.589905,36.37
28,570,1847,45.236517,11.851905,26.668369,36.49
29,803,1856,45.223254,12.201373,25.648861,35.94
30,1037,1866,45.208842,12.550657,25.960880,35.29
31,1271,1876,45.193282,12.899742,26.913845,36.57
32,1504,1888,45.176574,13.248614,25.218054,35.16
33,1737,1899,45.158721,13.597258,24.769112,30.40
34,1970,1912,45.139723,13.945657,25.290512,27.10
35,2203,1926,45.119581,14.293799,25.367674,26.19
36,2436,1940,45.098298,14.641667,25.135561,25.62
37,2668,1955,45.075874,14.989247,23.250822,24.45
38,112,1667,45.505897,11.167304,29.224434,34.75
39,347,1675,45.494880,11.518734,29.359781,35.63
40,582,1683,45.482707,11.870008,28.708506,36.72
41,817,1692,45.469377,12.221111,27.309780,37.59
42,1051,1701,45.454893,12.572028,25.270271,37.24
43,1286,1712,45.439254,12.922744,26.866217,36.88
44,1520,1723,45.422463,13.273243,26.809576,36.89
45,1755,1735,45.404520,13.623511,24.624220,35.12
46,1989,1748,45.385426,13.973531,24.476913,29.91
