cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
38,189,35,38,35,1,10,False,False
38,213,35,38,35,1,10,False,False
38,221,35,38,35,1,10,False,False
38,239,35,38,35,1,10,False,False
38,252,35,38,35,1,10,False,False
38,266,35,38,35,1,10,False,False
38,273,35,38,35,1,10,False,False
38,278,35,38,35,1,10,False,False
38,283,35,38,35,1,10,False,False
38,293,35,38,35,1,10,False,False
