cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
18,59,18,18,18,2,21,False,True
18,73,18,18,18,2,21,False,True
18,83,18,18,18,2,21,False,True
18,95,18,18,18,2,21,False,True
18,104,18,18,18,2,21,False,True
18,116,18,18,18,2,21,False,True
18,127,18,18,18,2,21,False,True
18,137,18,18,18,2,21,False,True
18,143,18,18,18,2,21,False,True
18,151,18,18,18,2,21,False,True
18,161,18,18,18,2,21,False,True
18,172,18,18,18,2,21,False,True
18,183,18,18,18,2,21,False,True
18,194,18,18,18,2,21,False,True
18,202,18,18,18,2,21,False,True
18,209,18,18,18,2,21,False,True
18,218,18,18,18,2,21,False,True
18,224,18,18,18,2,21,False,True
18,243,18,18,18,2,21,False,True
18,256,18,18,18,2,21,False,True
18,264,18,18,18,2,21,False,True
56,287,18,56,18,2,3,True,False
56,318,18,56,18,2,3,True,False
56,334,18,56,18,2,3,True,False
