cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
60,300,53,60,53,1,11,False,False
60,305,53,60,53,1,11,False,False
60,316,53,60,53,1,11,False,False
60,322,53,60,53,1,11,False,False
60,331,53,60,53,1,11,False,False
60,341,53,60,53,1,11,False,False
60,350,53,60,53,1,11,False,False
60,362,53,60,53,1,11,False,False
60,370,53,60,53,1,11,False,False
60,377,53,60,53,1,11,False,False
60,384,53,60,53,1,11,False,False
