vector_id,pixel_x,pixel_y,latitude,longitude,magnitude,alpha_deg
0,0,992,36.504607,6.500736,0.534963,-122.99
1,52,991,36.512337,7.100364,2.529899,61.59
2,104,991,36.516202,7.700108,0.845157,49.44
3,155,991,36.516202,8.299891,1.414100,14.38
4,207,991,36.512337,8.899635,0.958512,40.74
5,259,992,36.504607,9.499263,2.647979,96.78
6,51,949,36.994759,7.093092,6.500782,52.75
7,103,949,36.998662,7.697684,5.917281,41.62
8,156,949,36.998662,8.302315,6.289266,40.88
9,208,949,36.994759,8.906907,3.184882,70.00
10,260,950,36.986953,9.511380,1.920322,35.31
11,312,951,36.975246,10.115655,7.377616,11.59
12,364,952,36.959642,10.719655,5.855890,-19.98
13,416,954,36.940143,11.323300,4.227751,-68.70
14,468,956,36.916755,11.926512,4.632778,-61.64
15,520,958,36.889483,12.529213,3.625603,-88.04
16,572,961,36.858333,13.131326,3.638513,-116.63
17,624,964,36.823313,13.732773,1.216393,-159.98
18,676,967,36.784431,14.333479,7.710524,157.74
19,728,971,36.741697,14.933367,3.355990,-149.38
20,780,975,36.695120,15.532361,7.816419,117.21
21,831,980,36.644711,16.130388,7.822954,117.44
22,883,984,36.590482,16.727372,6.681104,118.11
23,934,989,36.532447,17.323242,5.331368,118.77
24,51,908,37.478018,7.085702,6.436438,40.12
25,103,907,37.481960,7.695220,6.267739,34.42
26,156,907,37.481960,8.304779,6.332973,21.36
27,208,908,37.478018,8.914297,5.412632,1.84
28,261,908,37.470135,9.523694,4.414062,-20.97
29,314,909,37.458313,10.132888,6.270987,-33.60
30,366,911,37.442554,10.741800,3.711590,-49.53
31,419,912,37.422863,11.350348,2.928637,-61.18
32,471,914,37.399244,11.958453,4.324260,-61.31
33,524,917,37.371703,12.566034,1.157456,-133.73
34,576,919,37.340247,13.173013,2.908124,-141.80
35,628,923,37.304882,13.779310,2.698727,-147.48
36,681,926,37.265618,14.384847,2.367123,-124.80
37,733,930,37.222464,14.989545,0.993128,84.66
38,785,934,37.175430,15.593329,6.218892,103.52
39,837,938,37.124526,16.196122,6.794241,106.71
40,889,943,37.069766,16.797847,6.431417,110.13
41,941,948,37.011162,17.398431,5.461897,109.21
42,992,953,36.948729,17.997799,5.239360,120.90
