cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
11,37,11,11,11,1,11,False,False
11,65,11,11,11,1,11,False,False
11,73,11,11,11,1,11,False,False
11,79,11,11,11,1,11,False,False
11,83,11,11,11,1,11,False,False
11,87,11,11,11,1,11,False,False
11,90,11,11,11,1,11,False,False
11,94,11,11,11,1,11,False,False
11,99,11,11,11,1,11,False,False
11,103,11,11,11,1,11,False,False
11,108,11,11,11,1,11,False,False
