cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
22,148,20,22,20,1,22,False,False
22,153,20,22,20,1,22,False,False
22,156,20,22,20,1,22,False,False
22,159,20,22,20,1,22,False,False
22,166,20,22,20,1,22,False,False
22,170,20,22,20,1,22,False,False
22,176,20,22,20,1,22,False,False
22,193,20,22,20,1,22,False,False
22,201,20,22,20,1,22,False,False
22,210,20,22,20,1,22,False,False
22,219,20,22,20,1,22,False,False
22,228,20,22,20,1,22,False,False
22,257,20,22,20,1,22,False,False
22,265,20,22,20,1,22,False,False
22,289,20,22,20,1,22,False,False
22,299,20,22,20,1,22,False,False
22,307,20,22,20,1,22,False,False
22,318,20,22,20,1,22,False,False
22,347,20,22,20,1,22,False,False
22,367,20,22,20,1,22,False,False
22,381,20,22,20,1,22,False,False
22,388,20,22,20,1,22,False,False
