cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
15,96,14,15,14,2,25,True,False
15,100,14,15,14,2,25,True,False
15,104,14,15,14,2,25,True,False
15,109,14,15,14,2,25,True,False
15,116,14,15,14,2,25,True,False
15,123,14,15,14,2,25,True,False
15,128,14,15,14,2,25,True,False
15,133,14,15,14,2,25,True,False
15,139,14,15,14,2,25,True,False
15,146,14,15,14,2,25,True,False
15,150,14,15,14,2,25,True,False
15,154,14,15,14,2,25,True,False
15,157,14,15,14,2,25,True,False
15,163,14,15,14,2,25,True,False
15,175,14,15,14,2,25,True,False
15,200,14,15,14,2,25,True,False
15,209,14,15,14,2,25,True,False
15,218,14,15,14,2,25,True,False
15,231,14,15,14,2,25,True,False
15,259,14,15,14,2,25,True,False
15,267,14,15,14,2,25,True,False
15,274,14,15,14,2,25,True,False
15,293,14,15,14,2,25,True,False
15,311,14,15,14,2,25,True,False
15,320,14,15,14,2,25,True,False
16,106,14,16,14,2,3,False,True
16,113,14,16,14,2,3,False,True
16,120,14,16,14,2,3,False,True
