cell,feature,cell_parent_track_id,feature_parent_cell_id,feature_parent_track_id,track_child_cell_count,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge
7,7,7,7,7,1,29,False,False
7,15,7,7,7,1,29,False,False
7,23,7,7,7,1,29,False,False
7,31,7,7,7,1,29,False,False
7,41,7,7,7,1,29,False,False
7,50,7,7,7,1,29,False,False
7,59,7,7,7,1,29,False,False
7,70,7,7,7,1,29,False,False
7,77,7,7,7,1,29,False,False
7,81,7,7,7,1,29,False,False
7,85,7,7,7,1,29,False,False
7,89,7,7,7,1,29,False,False
7,92,7,7,7,1,29,False,False
7,97,7,7,7,1,29,False,False
7,101,7,7,7,1,29,False,False
7,105,7,7,7,1,29,False,False
7,112,7,7,7,1,29,False,False
7,119,7,7,7,1,29,False,False
7,125,7,7,7,1,29,False,False
7,130,7,7,7,1,29,False,False
7,135,7,7,7,1,29,False,False
7,141,7,7,7,1,29,False,False
7,144,7,7,7,1,29,False,False
7,160,7,7,7,1,29,False,False
7,172,7,7,7,1,29,False,False
7,180,7,7,7,1,29,False,False
7,189,7,7,7,1,29,False,False
7,197,7,7,7,1,29,False,False
7,207,7,7,7,1,29,False,False
